"SampleID","Depth","Replicate","Observed","Shannon","Chao1","PD"
"R12",49939,77,474,2.19406001537618,477.578947368421,53.005480822
"R12",49939,78,474,2.20279732714087,477.238095238095,53.052215106
"R12",49939,79,476,2.18671738835554,480.621621621622,53.174715521
"R12",49939,80,474,2.19133058910727,474.9375,53.061873403
"R12",49939,81,472,2.19371153311609,478.333333333333,52.56978521
"R12",49939,82,472,2.19400489450822,475.558139534884,52.784747847
"R12",49939,83,473,2.17652650730133,478.25,52.755286822
"R12",49939,84,473,2.1992415873983,475.166666666667,52.934856583
"R12",49939,85,472,2.19612819922664,475.731707317073,52.833819122
"R12",49939,86,471,2.19293161104782,473,52.618104957
"R12",49939,87,471,2.1932788237973,477.657894736842,52.669128496
"R12",49939,88,474,2.18651041560538,478.170731707317,52.798536565
"R12",49939,89,471,2.19002764458274,475.135135135135,52.655214912
"R12",49939,90,475,2.1915384110391,477.857142857143,53.139517566
"R12",49939,91,475,2.18478243648021,481.170731707317,53.11896638
"R12",49939,92,472,2.20741748117456,474.916666666667,52.632710015
"R12",49939,93,472,2.2035740951955,475,52.770975669
"R12",49939,94,473,2.19974698429767,475.857142857143,52.706559063
"R12",49939,95,473,2.19988863538218,476.022222222222,53.034286003
"R12",49939,96,471,2.18774868264911,477.576923076923,52.639824525
"R12",49939,97,474,2.1952173942463,478.78125,52.973771728
"R12",49939,98,476,2.19913870071047,479,53.174715521
"R12",49939,99,473,2.1933431103456,478.34375,52.818025445
"R12",49939,100,474,2.20878396586782,476.022222222222,53.082500075
"R12",53244,1,474,2.20140515205324,476.459459459459,52.987590786
"R12",53244,2,475,2.19456572480053,478.529411764706,53.070987254
"R12",53244,3,476,2.20455957676364,480.25,53.174715521
"R12",53244,4,474,2.19261178318582,476.692307692308,52.80084816
"R12",53244,5,476,2.20070384498347,478.166666666667,53.174715521
"R12",53244,6,475,2.19969246167946,475.736842105263,53.153718698
"R12",53244,7,474,2.20034343672368,476.676470588235,52.904648967
"R12",53244,8,475,2.19522880548168,477.527777777778,52.934285911
"R12",53244,9,476,2.19117470352989,480.621621621622,53.174715521
"R12",53244,10,474,2.19628554400661,475.833333333333,52.849963039
"R12",53244,11,475,2.19452597873596,476.25,53.174715516
"R12",53244,12,475,2.19932664648762,477.275,53.139517566
"R12",53244,13,476,2.20389405841493,477.486486486487,53.174715521
"R12",53244,14,473,2.19995452667266,475.0625,53.073271929
"R12",53244,15,473,2.18947313038712,477.25,52.932924178
"R12",53244,16,471,2.19653375348113,472.736842105263,52.571329268
"R12",53244,17,474,2.197945783269,477.529411764706,53.086273943
"R12",53244,18,475,2.18363217571293,478.777777777778,53.102729611
"R12",53244,19,475,2.1876021024633,478.870967741935,53.084194019
"R12",53244,20,473,2.18855590005641,475.459459459459,52.56701618
"R12",53244,21,475,2.18727097109319,476.783783783784,53.070987254
"R12",53244,22,474,2.192837146588,478.121212121212,52.941750649
"R12",53244,23,474,2.18970525109446,476.916666666667,52.90401664
"R12",53244,24,476,2.19882077270271,480.935483870968,53.174715521
"R12",53244,25,476,2.19322826762387,480.885714285714,53.174715521
"R12",53244,26,475,2.18312539680338,477.84375,53.174715516
"R12",53244,27,476,2.19777937583781,479.75,53.174715521
"R12",53244,28,476,2.19700852756155,478.916666666667,53.174715521
"R12",53244,29,473,2.20052220856926,480.037037037037,52.958988859
"R12",53244,30,475,2.19473613007286,475.857142857143,53.096370524
"R12",53244,31,476,2.19503746523442,477.813953488372,53.174715521
"R12",53244,32,476,2.18898031797163,478.142857142857,53.174715521
"R12",53244,33,472,2.19197389339468,477.1,43.936549396
"R12",53244,34,476,2.17944161223804,477.571428571429,53.174715521
"R12",53244,35,476,2.19230491847795,476.837209302326,53.174715521
"R12",53244,36,473,2.19162717708174,476,52.795018194
"R12",53244,37,473,2.19412687921345,477,53.000127287
"R12",53244,38,474,2.19241582591357,476,52.837079734
"R12",53244,39,473,2.18914231513095,475.228571428571,52.806066824
"R12",53244,40,475,2.19202826317223,481.12,53.105867992
"R12",53244,41,475,2.18792459054777,479.285714285714,53.084194019
"R12",53244,42,475,2.20645413151987,477.166666666667,52.934285911
"R12",53244,43,474,2.19137359314513,479.037037037037,52.868197959
"R12",53244,44,474,2.196932981266,477.5,52.754956273
"R12",53244,45,474,2.19327486499512,475.617647058824,52.838321711
"R12",53244,46,475,2.18804439298575,477.6,52.982361637
"R12",53244,47,475,2.20237564139863,479.533333333333,52.940808001
"R12",53244,48,475,2.18963551443338,477.363636363636,53.019092828
"R12",53244,49,474,2.19535931047814,474.756756756757,53.0684568
"R12",53244,50,475,2.19519759036931,478.333333333333,53.129890934
"R12",53244,51,474,2.19976076643261,480.333333333333,53.052375935
"R12",53244,52,475,2.19837852487851,476.692307692308,52.889891208
"R12",53244,53,476,2.19209113272566,478.4375,53.174715521
"R12",53244,54,473,2.19161717266118,476.28125,53.004546596
"R12",53244,55,476,2.19769262988745,478.560975609756,53.174715521
"R12",53244,56,472,2.19136701920449,474.0625,52.572206378
"R12",53244,57,473,2.19189944743241,473.428571428571,52.889349919
"R12",53244,58,475,2.18987819922837,477.219512195122,53.084194019
"R12",53244,59,471,2.20331421497065,474.243243243243,52.670674866
"R12",53244,60,475,2.19961521333846,478.5,53.096370524
"R12",53244,61,475,2.2007686946878,477.394736842105,53.146853902
"R12",53244,62,476,2.19099427987578,478.676470588235,53.174715521
"R12",53244,63,473,2.19715452664139,475.916666666667,52.989051886
"R12",53244,64,476,2.19689874635273,479.088235294118,53.174715521
"R12",53244,65,476,2.19983411918842,478.757575757576,53.174715521
"R12",53244,66,474,2.19773638256187,477.5,52.934285906
"R12",53244,67,475,2.19238710578777,475.357142857143,52.889891208
"R12",53244,68,474,2.20072219931909,478.038461538462,52.896813412
"R12",53244,69,474,2.19113553001626,483.37037037037,52.930052724
"R12",53244,70,473,2.20130314373626,478.34375,52.924024834
"R12",53244,71,475,2.20117818184336,478.076923076923,53.096370524
"R12",53244,72,475,2.18628697293074,478.675675675676,53.05121398
"R12",53244,73,475,2.19669632563684,477.560975609756,53.129890934
"R12",53244,74,472,2.19556049030682,472.7,52.781061488
"R12",53244,75,474,2.19420543943413,474.682926829268,53.138265257
"R12",53244,76,472,2.18779782832731,479.307692307692,52.475661073
"R12",53244,77,476,2.19554633594866,479.157894736842,53.174715521
"R12",53244,78,474,2.19348233883861,476.116279069767,52.978576902
"R12",53244,79,474,2.1863829629721,477.37037037037,53.044801027
"R12",53244,80,475,2.19638769861688,475.6,53.139517566
"R12",53244,81,475,2.19576662590307,477.916666666667,53.090392649
"R12",53244,82,474,2.19574484800797,476.166666666667,52.836962456
"R12",53244,83,475,2.1929318755658,475.7,52.964253227
"R12",53244,84,474,2.18731194440679,477.088235294118,53.061354084
"R12",53244,85,474,2.20736382000789,475.833333333333,52.999001344
"R12",53244,86,474,2.19733834305806,475.617647058824,52.805316512
"R12",53244,87,475,2.19842774933878,476.71875,53.124319247
"R12",53244,88,473,2.19063307537386,474.95,52.801981432
"R12",53244,89,476,2.19197431129664,479.333333333333,53.174715521
"R12",53244,90,475,2.1982792038211,476.447368421053,53.174715516
"R12",53244,91,475,2.20127040895778,477.219512195122,53.077499995
"R12",53244,92,474,2.19213362016314,477.181818181818,52.851208399
"R12",53244,93,474,2.19200925231223,475.486486486487,52.856233305
"R12",53244,94,476,2.19878217232832,477.486486486487,53.174715521
"R12",53244,95,475,2.19820214093019,477,53.047845145
"R12",53244,96,475,2.18746416344295,479.533333333333,53.130720932
"R12",53244,97,474,2.19406458024012,476.108108108108,52.571980033
"R12",53244,98,474,2.1898058052788,475.90243902439,53.04019943
"R12",53244,99,475,2.19150805345577,477.166666666667,53.095805542
"R12",53244,100,473,2.18902787114202,475.219512195122,52.989186659
"R12",56549,1,476,2.18738944278852,477.774193548387,53.174715521
"R12",56549,2,474,2.19617746908159,476.84375,52.809949059
"R12",56549,3,474,2.19291004255692,475.09756097561,52.898038765
"R12",56549,4,475,2.19666110315695,475.428571428571,52.839530969
"R12",56549,5,474,2.19293907105312,474.965517241379,52.76478651
"R12",56549,6,475,2.1955635603325,475.477272727273,53.070987254
"R12",56549,7,476,2.19721815666982,476.651162790698,53.174715521
"R12",56549,8,476,2.18392845287752,476.682926829268,53.174715521
"R12",56549,9,476,2.19930415163656,478.516129032258,53.174715521
"R12",56549,10,475,2.19118099609016,477.228571428571,52.839530969
"R12",56549,11,476,2.19710084111112,476.972972972973,53.174715521
"R12",56549,12,475,2.1943703887026,477.0625,53.047845145
"R12",56549,13,476,2.19436946123754,479.75,53.174715521
"R12",56549,14,475,2.19549076207917,479,53.090392649
"R12",56549,15,473,2.19966253633744,474.617647058824,52.505686487
"R12",56549,16,472,2.18899653285476,473.617647058824,52.984261785
"R12",56549,17,475,2.20150806266846,475.875,53.096370524
"R12",56549,18,476,2.19780979261187,477.285714285714,53.174715521
"R12",56549,19,474,2.19938950029353,474.724137931034,53.045568062
"R12",56549,20,476,2.19337205240325,477.216216216216,53.174715521
"R12",56549,21,473,2.19545655809415,474.5,52.984802182
"R12",56549,22,472,2.19536790692263,472.777777777778,52.795006967
"R12",56549,23,474,2.19728444990352,474.294117647059,52.881203741
"R12",56549,24,475,2.19205710608012,476.184210526316,53.061354089
"R12",56549,25,475,2.19885866278036,476.607142857143,53.084194019
"R12",56549,26,473,2.19451681526173,473.441176470588,52.68503668
"R12",56549,27,476,2.19041905101825,479.64,53.174715521
"R12",56549,28,475,2.19574867595639,476.666666666667,53.174715516
"R12",56549,29,475,2.1971026555069,477,52.837715061
"R12",56549,30,475,2.19508087726921,475.6,52.839530969
"R12",56549,31,476,2.19335200676292,479.870967741935,53.174715521
"R12",56549,32,476,2.19234294438639,480.387096774194,53.174715521
"R12",56549,33,476,2.18988377423992,477.161290322581,53.174715521
"R12",56549,34,476,2.1871355360048,478.935483870968,53.174715521
"R12",56549,35,475,2.19527668807762,477.757575757576,53.096370524
"R12",56549,36,474,2.19801150461931,475.666666666667,52.552890748
"R12",56549,37,475,2.1988490072538,477.935483870968,53.024573526
"R12",56549,38,476,2.19608579788305,476.972972972973,53.174715521
"R12",56549,39,476,2.19329726755581,476.65625,53.174715521
"R12",56549,40,475,2.199444159702,476.028571428571,53.102729611
"R12",56549,41,476,2.19461918106111,477.571428571429,53.174715521
"R12",56549,42,475,2.19347186969513,476.241379310345,52.934285911
"R12",56549,43,475,2.19202114292476,477.6,53.095805542
"R12",56549,44,476,2.19059344652949,476.823529411765,53.174715521
"R12",56549,45,475,2.19931800789178,475.552631578947,53.105867992
"R12",56549,46,475,2.19469876421011,475.30303030303,53.171177371
"R12",56549,47,476,2.20181478745098,477.058823529412,53.174715521
"R12",56549,48,474,2.200319152578,475.161290322581,52.987590786
"R12",56549,49,476,2.19292663990012,477.028571428571,53.174715521
"R12",56549,50,473,2.1832077586874,473.972972972973,52.86634067
"R12",56549,51,476,2.19772468665033,477,53.174715521
"R12",56549,52,474,2.19551180970321,477.75,53.095805537
"R12",56549,53,473,2.18643331832467,473.823529411765,52.955160409
"R12",56549,54,475,2.18104566999104,478.25,52.940808001
"R12",56549,55,476,2.19499698037869,477.571428571429,53.174715521
"R12",56549,56,475,2.20323367242392,475.972972972973,53.090392649
"R12",56549,57,476,2.19564605491416,477.058823529412,53.174715521
"R12",56549,58,475,2.19192209411839,476.323529411765,53.077499995
"R12",56549,59,473,2.20031496142707,473.525,52.689138329
"R12",56549,60,476,2.18658951163567,478.6,53.174715521
"R12",56549,61,474,2.18422777526477,475.40625,52.963522273
"R12",56549,62,475,2.19381174183045,477.052631578947,53.137249705
"R12",56549,63,476,2.19618886579428,480.935483870968,53.174715521
"R12",56549,64,474,2.1933053877919,475.964285714286,53.045316238
"R12",56549,65,475,2.19533140719749,476.40625,53.090140825
"R12",56549,66,475,2.18808190791311,477.935483870968,52.839530969
"R12",56549,67,472,2.20088145028303,472.078947368421,52.630585368
"R12",56549,68,473,2.19393334296926,474.2,52.953146468
"R12",56549,69,476,2.19203221277578,479.5,53.174715521
"R12",56549,70,475,2.20053226954566,475.875,53.056438315
"R12",56549,71,475,2.18851441459203,476.774193548387,52.964253227
"R12",56549,72,475,2.19402586795199,476.125,53.090140825
"R12",56549,73,476,2.18719661646068,477.216216216216,53.174715521
"R12",56549,74,474,2.1796510836825,474.777777777778,52.90401664
"R12",56549,75,476,2.19851980305794,476.756756756757,53.174715521
"R12",56549,76,475,2.2033343671066,476.058823529412,53.14044271
"R12",56549,77,474,2.19072248639547,474.756756756757,52.76478651
"R12",56549,78,474,2.18986961987771,478.8,52.817905298
"R12",56549,79,476,2.18451642845344,477.341463414634,53.174715521
"R12",56549,80,475,2.20045311402768,475.777777777778,52.837715061
"R12",56549,81,475,2.19141968618078,477.4375,53.124841431
"R12",56549,82,476,2.1951415268762,476.777777777778,53.174715521
"R12",56549,83,473,2.19451960070228,475.357142857143,53.015166638
"R12",56549,84,474,2.18693133188638,475.363636363636,52.987590786
"R12",56549,85,474,2.1906046161973,477.791666666667,52.993177123
"R12",56549,86,476,2.19994762602985,478.516129032258,53.174715521
"R12",56549,87,476,2.20122065958997,477.451612903226,53.174715521
"R12",56549,88,475,2.19967419188414,475.394736842105,53.123146024
"R12",56549,89,473,2.1967987350258,474.5,52.687576471
"R12",56549,90,475,2.18474639084215,478.620689655172,52.964253227
"R12",56549,91,474,2.19319418670787,476.363636363636,53.079151435
"R12",56549,92,475,2.19351489418122,475.583333333333,53.084194019
"R12",56549,93,476,2.18718318588459,478.166666666667,53.174715521
"R12",56549,94,476,2.19580863661574,479.137931034483,53.174715521
"R12",56549,95,476,2.18273422511118,477.216216216216,53.174715521
"R12",56549,96,476,2.19119031110576,477.184210526316,53.174715521
"R12",56549,97,475,2.19775679736083,476.896551724138,53.129890934
"R12",56549,98,474,2.18960704359996,475.058823529412,53.054298495
"R12",56549,99,475,2.18802532781236,475.294117647059,52.907164585
"R12",56549,100,474,2.20244484562494,474.823529411765,52.679428914
"R12",59854,1,476,2.20191709603903,476.848484848485,53.174715521
"R12",59854,2,475,2.19711955548693,477.115384615385,53.174715516
"R12",59854,3,476,2.19470903438732,476.30303030303,53.174715521
"R12",59854,4,476,2.20569489093972,477.037037037037,53.174715521
"R12",59854,5,476,2.19729410183687,476.30303030303,53.174715521
"R12",59854,6,476,2.19429584328683,476.5,53.174715521
"R12",59854,7,475,2.193873365592,475.617647058824,53.077499995
"R12",59854,8,473,2.19753751488268,473.625,52.742801592
"R12",59854,9,476,2.19760423285262,476.848484848485,53.174715521
"R12",59854,10,476,2.19456020797376,476.384615384615,53.174715521
"R12",59854,11,476,2.1921926683524,476.51724137931,53.174715521
"R12",59854,12,475,2.19824520546607,475.214285714286,53.084194019
"R12",59854,13,476,2.20078333617678,477.25,53.174715521
"R12",59854,14,476,2.19693231017609,476.6,53.174715521
"R12",59854,15,476,2.1939485643638,477.774193548387,53.174715521
"R12",59854,16,475,2.19049125615128,475.617647058824,53.105867992
"R12",59854,17,475,2.20123593252004,475.454545454545,52.889891208
"R12",59854,18,476,2.20017395156082,476.081081081081,53.174715521
"R12",59854,19,476,2.19329925982742,476.933333333333,53.174715521
"R12",59854,20,475,2.19390090773461,475.454545454545,53.124841431
"R12",59854,21,476,2.1965116061795,476.27027027027,53.174715521
"R12",59854,22,476,2.19666661434834,476.375,53.174715521
"R12",59854,23,476,2.19519903598186,477.241379310345,53.174715521
"R12",59854,24,475,2.19235449228661,476.875,53.090392649
"R12",59854,25,475,2.19450705660823,475.277777777778,52.964253227
"R12",59854,26,474,2.19274361487888,474.51724137931,52.79553638
"R12",59854,27,476,2.19243234429681,477.384615384615,53.174715521
"R12",59854,28,476,2.19723952860947,476.903225806452,53.174715521
"R12",59854,29,476,2.19118902434798,476.30303030303,53.174715521
"R12",59854,30,476,2.19589959610798,476.636363636364,53.174715521
"R12",59854,31,475,2.18939149957707,475.277777777778,52.982361637
"R12",59854,32,476,2.19185006616543,476.263157894737,53.174715521
"R12",59854,33,475,2.20174972704466,476.2,52.982361637
"R12",59854,34,475,2.19626363150441,475.454545454545,53.061354089
"R12",59854,35,476,2.19719282392838,476.344827586207,53.174715521
"R12",59854,36,476,2.19320816467106,477.285714285714,53.174715521
"R12",59854,37,475,2.19742873196748,475.294117647059,53.061354089
"R12",59854,38,475,2.1941653191074,475.724137931034,53.141307707
"R12",59854,39,476,2.20218692906601,476.441176470588,53.174715521
"R12",59854,40,476,2.19225023571169,476.75,53.174715521
"R12",59854,41,476,2.18994426487689,476.7,53.174715521
"R12",59854,42,476,2.19487602663539,476.357142857143,53.174715521
"R12",59854,43,476,2.19315290030474,476.083333333333,53.174715521
"R12",59854,44,474,2.19010835088219,475.161290322581,52.987590786
"R12",59854,45,476,2.19092037847328,476.428571428571,53.174715521
"R12",59854,46,476,2.19822417920369,477.896551724138,53.174715521
"R12",59854,47,476,2.19858775459446,476.285714285714,53.174715521
"R12",59854,48,476,2.18901637930301,477.617647058824,53.174715521
"R12",59854,49,475,2.1995368897918,475.583333333333,53.102729611
"R12",59854,50,473,2.19792134265493,474.875,52.70835281
"R12",59854,51,475,2.19720515696131,475.206896551724,53.056438315
"R12",59854,52,475,2.19134464695802,475.51724137931,53.077499995
"R12",59854,53,476,2.19839367850236,476.285714285714,53.174715521
"R12",59854,54,476,2.19220011185466,477.333333333333,53.174715521
"R12",59854,55,475,2.1905999386496,476.2,52.889891208
"R12",59854,56,474,2.19779514199252,474.777777777778,52.849963039
"R12",59854,57,476,2.19085056125459,476.294117647059,53.174715521
"R12",59854,58,476,2.19431565903668,477.285714285714,53.174715521
"R12",59854,59,475,2.1977314734686,476.161290322581,53.105867992
"R12",59854,60,476,2.19627925216241,476.636363636364,53.174715521
"R12",59854,61,475,2.19043565144256,475.724137931034,53.077499995
"R12",59854,62,476,2.20109057387658,477.833333333333,53.174715521
"R12",59854,63,476,2.18819906356858,477.241379310345,53.174715521
"R12",59854,64,476,2.19500172549332,479,53.174715521
"R12",59854,65,476,2.19536611764821,477.565217391304,53.174715521
"R12",59854,66,476,2.19165549506672,476.294117647059,53.174715521
"R12",59854,67,476,2.1903780793427,476.384615384615,53.174715521
"R12",59854,68,476,2.19533244413756,477.125,53.174715521
"R12",59854,69,475,2.1956412517695,475.636363636364,53.146853902
"R12",59854,70,475,2.19671727918396,475.238095238095,53.090392649
"R12",59854,71,476,2.19029466177402,477.451612903226,53.174715521
"R12",59854,72,475,2.19657492498189,475.333333333333,53.090140825
"R12",59854,73,476,2.19713276917617,478.275862068966,53.174715521
"R12",59854,74,476,2.19186518427799,476.071428571429,53.174715521
"R12",59854,75,475,2.19960525033733,475.171428571429,53.061354089
"R12",59854,76,475,2.19483455881005,476.833333333333,53.070987254
"R12",59854,77,476,2.19515147982529,477.161290322581,53.174715521
"R12",59854,78,475,2.18924319595907,478.25,52.964253227
"R12",59854,79,476,2.20324574623964,476.344827586207,53.174715521
"R12",59854,80,473,2.19442514259486,474.565217391304,52.804884196
"R12",59854,81,476,2.19469779314953,476.7,53.174715521
"R12",59854,82,474,2.19214347400297,474.162162162162,52.939709828
"R12",59854,83,476,2.18994900017845,477.028571428571,53.174715521
"R12",59854,84,476,2.19912843027933,476.965517241379,53.174715521
"R12",59854,85,476,2.19811336750628,476.7,53.174715521
"R12",59854,86,476,2.19209462176516,476.933333333333,53.174715521
"R12",59854,87,476,2.20214847343775,476.027777777778,53.174715521
"R12",59854,88,474,2.19551270020149,474.75,52.978093318
"R12",59854,89,476,2.18706570776215,476.483870967742,53.174715521
"R12",59854,90,475,2.19643522913568,476.166666666667,53.174715516
"R12",59854,91,476,2.19212585534825,476.617647058824,53.174715521
"R12",59854,92,475,2.20357596628928,475.384615384615,53.047845145
"R12",59854,93,475,2.19475482200257,475.171428571429,53.129890934
"R12",59854,94,476,2.20094555146673,476.416666666667,53.174715521
"R12",59854,95,476,2.19798123761087,476.6,53.174715521
"R12",59854,96,475,2.18565519105711,475.193548387097,53.105867992
"R12",59854,97,475,2.20143244087955,476.95652173913,53.123146024
"R12",59854,98,476,2.19741209800531,476.166666666667,53.174715521
"R12",59854,99,475,2.19719997653841,475.085714285714,52.839530969
"R12",59854,100,476,2.20046247331647,476.088235294118,53.174715521
"R12",63158,1,476,2.19719198563264,476.875,53.174715521
"R12",63158,2,476,2.19446766028645,476.230769230769,53.174715521
"R12",63158,3,476,2.19399186885908,476.214285714286,53.174715521
"R12",63158,4,476,2.19682378773788,476.322580645161,53.174715521
"R12",63158,5,475,2.19613089806709,475.222222222222,52.940808001
"R12",63158,6,475,2.19649083403597,475.090909090909,53.130720932
"R12",63158,7,476,2.1927576084299,477.166666666667,53.174715521
"R12",63158,8,476,2.1910528667176,476.46875,53.174715521
"R12",63158,9,476,2.19727063627999,476,53.174715521
"R12",63158,10,475,2.1959284228787,475.214285714286,53.098390808
"R12",63158,11,475,2.19203235140016,475.84,52.940808001
"R12",63158,12,476,2.19839241310814,476.4,53.174715521
"R12",63158,13,476,2.19291143492408,476.214285714286,53.174715521
"R12",63158,14,476,2.19714899010772,476.344827586207,53.174715521
"R12",63158,15,476,2.19860110329214,476.625,53.174715521
"R12",63158,16,476,2.19774961203477,477.272727272727,53.174715521
"R12",63158,17,475,2.19205303776573,475.103448275862,52.940808001
"R12",63158,18,475,2.19260149549166,475.384615384615,53.123146024
"R12",63158,19,476,2.19425964966577,476.483870967742,53.174715521
"R12",63158,20,476,2.19334698897638,476,53.174715521
"R12",63158,21,475,2.19626672335488,475.5,53.090140825
"R12",63158,22,476,2.19070815128024,476.193548387097,53.174715521
"R12",63158,23,476,2.19660467248066,476.357142857143,53.174715521
"R12",63158,24,476,2.19971366429962,476.954545454545,53.174715521
"R12",63158,25,475,2.1926301672248,475.416666666667,53.070987254
"R12",63158,26,475,2.19287253283908,475.357142857143,53.124319247
"R12",63158,27,476,2.19326563043139,476,53.174715521
"R12",63158,28,476,2.19739607254731,476.1875,53.174715521
"R12",63158,29,475,2.19525786215069,475.777777777778,53.129890934
"R12",63158,30,476,2.19778043975177,477.565217391304,53.174715521
"R12",63158,31,476,2.19680028720691,476.222222222222,53.174715521
"R12",63158,32,474,2.20060668956512,474.6,53.064428414
"R12",63158,33,476,2.18719266117162,476.230769230769,53.174715521
"R12",63158,34,476,2.2006097570303,477.95652173913,53.174715521
"R12",63158,35,476,2.19563296525554,476.3125,53.174715521
"R12",63158,36,476,2.19756999317002,476.107142857143,53.174715521
"R12",63158,37,476,2.19335057610294,476.1875,53.174715521
"R12",63158,38,476,2.19551716319176,476.65625,53.174715521
"R12",63158,39,476,2.1975347250598,476.65625,53.174715521
"R12",63158,40,476,2.19382842647211,477.05,53.174715521
"R12",63158,41,476,2.19307629820857,476.2,53.174715521
"R12",63158,42,476,2.19472782473723,476.125,53.174715521
"R12",63158,43,476,2.19389984949902,476.206896551724,53.174715521
"R12",63158,44,476,2.19319231999344,476.576923076923,53.174715521
"R12",63158,45,476,2.19489769604589,476.416666666667,53.174715521
"R12",63158,46,476,2.20018212442466,476.125,53.174715521
"R12",63158,47,476,2.19521753476905,476.034482758621,53.174715521
"R12",63158,48,475,2.19176190543176,475.206896551724,53.096370524
"R12",63158,49,475,2.19428259363975,475.034482758621,52.934285911
"R12",63158,50,476,2.19315088457186,476.2,53.174715521
"R12",63158,51,475,2.19272109619046,475.107142857143,53.139517566
"R12",63158,52,476,2.19480547276833,476.214285714286,53.174715521
"R12",63158,53,476,2.19195993271411,476.214285714286,53.174715521
"R12",63158,54,476,2.19102887503462,476.4,53.174715521
"R12",63158,55,476,2.19598892107786,476.454545454545,53.174715521
"R12",63158,56,476,2.19666739388541,476.09375,53.174715521
"R12",63158,57,476,2.19121557180591,476.111111111111,53.174715521
"R12",63158,58,475,2.19416620428119,475.222222222222,53.105867992
"R12",63158,59,476,2.19557813077893,476.1875,53.174715521
"R12",63158,60,476,2.19539666384908,477.217391304348,53.174715521
"R12",63158,61,476,2.18912166272361,476.085714285714,53.174715521
"R12",63158,62,476,2.19019635451523,476.357142857143,53.174715521
"R12",63158,63,476,2.19553582923572,476.206896551724,53.174715521
"R12",63158,64,476,2.19243388462978,476.724137931034,53.174715521
"R12",63158,65,476,2.19906202805433,476.193548387097,53.174715521
"R12",63158,66,476,2.19420005121468,476.5,53.174715521
"R12",63158,67,475,2.19449953908973,475.2,53.123146024
"R12",63158,68,476,2.19345762443313,476.09375,53.174715521
"R12",63158,69,476,2.20072918504103,476.222222222222,53.174715521
"R12",63158,70,476,2.20143060873628,476.230769230769,53.174715521
"R12",63158,71,476,2.19259076061502,476.103448275862,53.174715521
"R12",63158,72,476,2.19778776537814,476.333333333333,53.174715521
"R12",63158,73,476,2.20437222380572,476.214285714286,53.174715521
"R12",63158,74,476,2.19383349143676,476.7,53.174715521
"R12",63158,75,476,2.19358425464857,476.214285714286,53.174715521
"R12",63158,76,475,2.1945716300247,475.416666666667,53.105867992
"R12",63158,77,476,2.19563669044471,476.096774193548,53.174715521
"R12",63158,78,476,2.19790332547394,476.230769230769,53.174715521
"R12",63158,79,476,2.19888250123252,476.322580645161,53.174715521
"R12",63158,80,475,2.19249436576635,476.12,53.167809609
"R12",63158,81,476,2.19707349696449,476.176470588235,53.174715521
"R12",63158,82,476,2.19850745928411,476.416666666667,53.174715521
"R12",63158,83,475,2.19224957921027,476.8,53.105867992
"R12",63158,84,476,2.19657024706067,476.357142857143,53.174715521
"R12",63158,85,476,2.19373817884832,476.034482758621,53.174715521
"R12",63158,86,476,2.19615220322932,477.12,53.174715521
"R12",63158,87,476,2.19873977262277,476.807692307692,53.174715521
"R12",63158,88,475,2.19798997529305,475.09375,52.982361637
"R12",63158,89,476,2.19604744968087,476.384615384615,53.174715521
"R12",63158,90,474,2.19330185725975,474.4,53.099126294
"R12",63158,91,475,2.19375288261249,475.1875,53.040678777
"R12",63158,92,476,2.195429821709,476.357142857143,53.174715521
"R12",63158,93,476,2.18870380768777,476.193548387097,53.174715521
"R12",63158,94,475,2.20139787371534,475.035714285714,53.070987254
"R12",63158,95,476,2.19457609242837,476.09375,53.174715521
"R12",63158,96,476,2.19206602772195,476.193548387097,53.174715521
"R12",63158,97,476,2.20174081957772,476.214285714286,53.174715521
"R12",63158,98,476,2.19081320765978,477.217391304348,53.174715521
"R12",63158,99,476,2.19748464943599,476.681818181818,53.174715521
"R12",63158,100,476,2.19916464810713,476.230769230769,53.174715521
"R12",66463,1,476,2.19446597260038,476.04347826087,53.174715521
"R12",66463,2,476,2.1925693394428,476,53.174715521
"R12",66463,3,476,2.19505557335123,476.434782608696,53.174715521
"R12",66463,4,476,2.19745671802515,476,53.174715521
"R12",66463,5,476,2.19953544076519,476,53.174715521
"R12",66463,6,476,2.19278154615757,476.045454545455,53.174715521
"R12",66463,7,476,2.19749892670957,476.04,53.174715521
"R12",66463,8,476,2.1934784526372,476.954545454545,53.174715521
"R12",66463,9,476,2.19509322071404,476,53.174715521
"R12",66463,10,476,2.19530164441709,476.041666666667,53.174715521
"R12",66463,11,476,2.19571306903126,476,53.174715521
"R12",66463,12,476,2.19261309474292,476.04,53.174715521
"R12",66463,13,476,2.19430441935668,476.103448275862,53.174715521
"R12",66463,14,476,2.1934439678443,476.04,53.174715521
"R12",66463,15,476,2.19523424803602,476.272727272727,53.174715521
"R12",66463,16,476,2.19378095603596,476.038461538462,53.174715521
"R12",66463,17,476,2.19735852586177,476.230769230769,53.174715521
"R12",66463,18,476,2.1956537323828,476.035714285714,53.174715521
"R12",66463,19,476,2.19552740401385,476.04,53.174715521
"R12",66463,20,476,2.19467555370118,476.038461538462,53.174715521
"R12",66463,21,476,2.19871753572599,476.04347826087,53.174715521
"R12",66463,22,476,2.19820949348987,476.130434782609,53.174715521
"R12",66463,23,476,2.1976454799588,476.130434782609,53.174715521
"R12",66463,24,476,2.19847812614255,476,53.174715521
